candidate,index,condition,role,numerical_usable,terminal_supported,out_v,error_v,gain,band_min_magnitude,band_max_magnitude,bandwidth_hz,current_a,power_w,dc_ac_current_pass,sine_assessed,sine_thd_fraction,sine_gain,sine_min_v,sine_max_v,sine_stationary,sine_all_assessed_pass,predicted_out_v,realization_id,attempt_sha256
A37,610,supply_097,CONFIRMATION,True,True,0.5104831013239088,0.010483101323908839,-6.015414241269743,6.005700717102198,6.015415216345672,1757266.2854254707,3.632407051603248e-05,3.5234144146360757e-05,True,False,,,,,,,0.5136332955504528,c0b516a4ac588ee2fe3677eb1b8991d66910dd0d4f8e16e326b896dc4453668b,9be72dd9acf6941b93ccf9c73cfbac37766998051053bbfeb317cc2053851966
A37,611,nominal,CONFIRMATION,True,True,0.3843932021307346,-0.11560679786926542,-6.111404472797806,6.101227119302973,6.111405494580486,1730403.5386820124,3.6789198210832556e-05,3.678898058071691e-05,False,False,,,,,,,0.38554150297292145,6bc460dcb454a47347ee9455010ddd6ce560d1ed11ab4a2c5f64dea5bcc0c6f9,071d247c4e4c72eeb9cb2dcc49789ecf68e7488cfaacaad0948c1f8d4d814c62
A37,611,supply_097,CONFIRMATION,True,True,0.32786515031329466,-0.17213484968670534,-6.1092108984040765,6.099020912037841,6.109211921493136,1729025.7198288792,3.493149287194949e-05,3.388333970290152e-05,False,False,,,,,,,0.325595552265413,6bc460dcb454a47347ee9455010ddd6ce560d1ed11ab4a2c5f64dea5bcc0c6f9,cea8fe4a3064db5fcbfe5c7018b2ce8c212f67347cbac80b7058d97685ac183d
A37,612,nominal,CONFIRMATION,True,True,0.5697472386608938,0.06974723866089383,-5.895031523582163,5.885609149876838,5.895032469376918,1766310.3624156972,3.782405822489944e-05,3.782385742399417e-05,False,False,,,,,,,0.5699017431848302,2d44ae7e1486d785bc74ba49e94db7f8e881e4fe24a83897dee57b376883d6fb,1e97ad63e5aaf5ec6ae48d05dbbe0d7191179b9709c3bd89ccc8ba6ce826663d
A37,612,supply_097,CONFIRMATION,True,True,0.507894060825703,0.007894060825702987,-5.936316862703586,5.9266797713284,5.936317830123347,1752569.9806566932,3.591786710575546e-05,3.48401383072112e-05,True,False,,,,,,,0.5099557924773217,2d44ae7e1486d785bc74ba49e94db7f8e881e4fe24a83897dee57b376883d6fb,b1e592530e0fe3b29b1b9a253097c32c6ece636f42030aaee50b1634215fe85b
A37,613,nominal,CONFIRMATION,True,True,0.5635108377580019,0.06351083775800193,-5.870436590808423,5.861011861594387,5.870437536860717,1762379.4994611389,3.7882022042988285e-05,3.7881821936897964e-05,False,False,,,,,,,0.564449656862911,c48b7c62cd40dfd8dcb86140b710d315b8cbec4aadff1192cbf5dc8cba4c8fb0,6f6ea63254520cde44ca55e535c82824820f251f73187e47f7c20d80140da63e
A37,613,supply_097,CONFIRMATION,True,True,0.5030593957441583,0.0030593957441582553,-5.908367568831628,5.898743665968457,5.908368534946708,1749631.5854437742,3.59885596350208e-05,3.490871097380716e-05,True,False,,,,,,,0.5045037061554025,c48b7c62cd40dfd8dcb86140b710d315b8cbec4aadff1192cbf5dc8cba4c8fb0,8cf7af3d69fe254255e23357e57eb700f96a99e765bc8baa1e1e7410228a6ba4
A37,614,nominal,CONFIRMATION,True,True,0.5759470231076587,0.07594702310765866,-5.884338923456039,5.8749586653650425,5.88433986501728,1768680.4131779023,3.8097984861472226e-05,3.809778369061808e-05,False,False,,,,,,,0.5761270030897848,a4855741feaa98d5972acb5499610ba5c4e7b42388b48460b26d2e13eb0c6896,7a708d37431e49efec45ce02736973e87df8e4a5fc9a44644bf8de1f5748d0ca
A37,614,supply_097,CONFIRMATION,True,True,0.5142719585713218,0.014271958571321797,-5.92740507684287,5.917802213128099,5.927406040820942,1754376.7656668844,3.619300613404477e-05,3.5107022603992775e-05,True,False,,,,,,,0.5161810523822763,a4855741feaa98d5972acb5499610ba5c4e7b42388b48460b26d2e13eb0c6896,2f0d35abc03a2b82392f1488de68ea9337c6e9935f52a6f93f6168476b03ba22
A37,615,nominal,CONFIRMATION,True,True,0.41296597684407393,-0.08703402315592607,-6.058301732430096,6.048228547470786,6.058302743744018,1731749.7243948802,3.674575016054383e-05,3.674553610800883e-05,False,False,,,,,,,0.4118248808359861,c38ffc15c208e30f45585acd6ddfaeb48b41f3ffe9fadada837a8a2baa6d0681,af44dfeef672d95008ddb0cc5899bdf0f97310f44d94af5e7610b1bb9fa61e8c
A37,615,supply_097,CONFIRMATION,True,True,0.3556978950697832,-0.14430210493021678,-6.065087565599415,6.054959761817336,6.065088582443423,1728055.3333023738,3.488297224285508e-05,3.383627888002922e-05,False,False,,,,,,,0.35187893012847765,c38ffc15c208e30f45585acd6ddfaeb48b41f3ffe9fadada837a8a2baa6d0681,64bc8d7dd622bd7259395c141990d717b07ea9b0aeb0cfa9af57681fe44f6367
A37,616,nominal,CONFIRMATION,True,True,0.5341745780276855,0.03417457802768553,-5.95742608270191,5.947787440509755,5.957427050254255,1755549.9859853103,3.769696494569217e-05,3.769675669260596e-05,False,False,,,,,,,0.5352547511332649,0a2ef78d27095a361c8f192632a62747568929625d2107f92ac2a5e653517d10,557cfd46003cb1a02e46815c5c69d6b514d25b015f46b63a6e5a365350b17a53
A37,616,supply_097,CONFIRMATION,True,True,0.47331566942190517,-0.026684330578094828,-5.989180014050811,5.979370381899254,5.98918099883603,1744796.8928813464,3.5799914138724055e-05,3.472571798109835e-05,False,False,,,,,,,0.47530880042575646,0a2ef78d27095a361c8f192632a62747568929625d2107f92ac2a5e653517d10,3ef43180aac209a82e400e552cbcc7e85941d5c1fff05017a9e26d7f37250b79
A37,617,nominal,CONFIRMATION,True,True,0.5305044892052089,0.030504489205208873,-5.948955360301866,5.9393112530522805,5.948956328409633,1753799.3290731742,3.770234607608271e-05,3.770213945565585e-05,False,False,,,,,,,0.5350153003443969,4fc347c9103b8e0a1e6101ddc9e5e9ac30f375ca83aa8ceebac0559dcf0eae87,89a28873ac4d7cfc4652cd8051d03c2f4bcfcb5d8c2aa7982a2e2be1ef452efe
A37,617,supply_097,CONFIRMATION,True,True,0.46995932156373366,-0.030040678436266344,-5.97960359959702,5.969793549955191,5.97960458443041,1743364.4652735211,3.580897002463605e-05,3.4734503843538116e-05,False,False,,,,,,,0.47506934963688846,4fc347c9103b8e0a1e6101ddc9e5e9ac30f375ca83aa8ceebac0559dcf0eae87,ba8ef663ddfe250bfa4ca48f1af1d946cae59adb33e6f385e4797089025f63de
A37,618,nominal,CONFIRMATION,True,True,0.5954890842668021,0.09548908426680214,-5.757280541052364,5.748138704637746,5.757281458681125,1772173.4668617374,3.7991890744586e-05,3.7991699374712104e-05,False,False,,,,,,,0.5969739986425916,50565e3878c12919f41ec5620990f077a92f03a546460fbb61496988c6ad3f66,80c40b55d96ab80c16a126832454c252db887ec5fd981a470715fa8c14f77247
A37,618,supply_097,CONFIRMATION,True,True,0.5349574631346099,0.0349574631346099,-5.804305739919927,5.794923351440628,5.804306681766196,1756349.2094164991,3.609797782276032e-05,3.50148537568384e-05,False,False,,,,,,,0.5370280479350831,50565e3878c12919f41ec5620990f077a92f03a546460fbb61496988c6ad3f66,a0b18b84efa8ef17bcea2fa387985cc3c006fb34cb730065a3a4d82cf2a81662
A37,619,nominal,CONFIRMATION,True,True,0.4594120456031511,-0.040587954396848924,-6.087978658808659,6.077967573960553,6.087979663827842,1741341.2077531193,3.7189490045450615e-05,3.718926956379326e-05,False,False,,,,,,,0.4615784751993631,1e446048abeca40da96d5d1fddac48309c7c1c51a7695051539e2fb6188d49b9,c266ee095908af761cb29143314984bb84ee3f80ad54efb3e1125004686a030c
A37,619,supply_097,CONFIRMATION,True,True,0.3997256320155538,-0.10027436798444622,-6.105244930869298,6.095130065586221,6.105245946365213,1734851.1320409402,3.530387603207144e-05,3.4244550396774895e-05,False,False,,,,,,,0.40163252449185466,1e446048abeca40da96d5d1fddac48309c7c1c51a7695051539e2fb6188d49b9,e1987c4ca8d1ea23e06a0d9eb8af429b923bca5ecf39b7f7c596e6dc9a403e15
A37,620,nominal,CONFIRMATION,True,True,0.4873705864945772,-0.012629413505422793,-6.039954564141215,6.030074073174857,6.039955556028073,1745883.2353784363,3.7439074001697164e-05,3.743885535857286e-05,True,False,,,,,,,0.4895621662756987,d3b84ba54bed216620d968c04a2cfd3ecc1b2a7b1b32f37adc2cd39454f13436,d38639de735b41ad524618273ddc880644fbc8473e6a18a09f260775a4aafdbe
A37,620,supply_097,CONFIRMATION,True,True,0.4271043999243372,-0.07289560007566281,-6.0625264299202275,6.052517425731963,6.062527434771314,1737882.5674879805,3.554760597031004e-05,3.448097020614715e-05,False,False,,,,,,,0.42961621556819024,d3b84ba54bed216620d968c04a2cfd3ecc1b2a7b1b32f37adc2cd39454f13436,9fe83dde63a77788599a9d5544122f10b76403a3c0ace381fa98bc8f7aebe18e
A37,621,nominal,CONFIRMATION,True,True,0.6267998211632193,0.1267998211632193,-5.9200411256383685,5.910957893949381,5.920042037281509,1802856.3217560935,3.894998221611104e-05,3.8949769600929516e-05,False,False,,,,,,,0.6236416313971773,26c6bf074dcfe94fd01aa4d14262957f3cda884e424d5693bf6c9a5f1bfcbc79,233ea3b26d747d9f55f3f2052c6dabdc92917db0e195c644d4c1b10d4e3c5bee
A37,621,supply_097,CONFIRMATION,True,True,0.5629868245096981,0.06298682450969806,-5.993487690032418,5.984048591554371,5.993488637475137,1779510.752483114,3.7023323782670435e-05,3.591241763730356e-05,False,False,,,,,,,0.5636956806896689,26c6bf074dcfe94fd01aa4d14262957f3cda884e424d5693bf6c9a5f1bfcbc79,be5f8049591d65f175705eb9973b2208a1de0763be80e5cd513bc233bc8e956d
A37,622,nominal,CONFIRMATION,True,True,0.5927620839409745,0.09276208394097452,-5.8112862049298215,5.802071515088356,5.811287129861551,1773423.691607446,3.8009671412559076e-05,3.800947563436744e-05,False,False,,,,,,,0.5948847563741312,352f3e347cda9246faa90cbfe08b0b4b7c6e70745737695a88ad46a7caa24749,161a1a8370cc13a43595725038b0d33469ee6dd9355609979ea3c66596c58aa4
A37,622,supply_097,CONFIRMATION,True,True,0.5315546707739406,0.031554670773940585,-5.859062218872094,5.849603629154446,5.859063168358277,1757495.7603208749,3.610978216690689e-05,3.5026299865255375e-05,False,False,,,,,,,0.5349388056666227,352f3e347cda9246faa90cbfe08b0b4b7c6e70745737695a88ad46a7caa24749,e0c2bfc55ad1029160533ada71c18ecc17ca33f202d81f8db640c9ce413121d4
A37,623,nominal,CONFIRMATION,True,True,0.5193029172026808,0.019302917202680847,-5.997880766738239,5.988142687130138,5.997881744287425,1752475.7626239492,3.767166406501154e-05,3.767145151113072e-05,True,False,,,,,,,0.5200258708722151,04609502f0dfed6cd90675038a5cab63e99fb954a9cbe95827afded7fae44b16,8e54012f38f1873a1148934fe03fb86ba73544046528a145a84decaed151e94e
A37,623,supply_097,CONFIRMATION,True,True,0.458814753461741,-0.041185246538259,-6.026586331802973,6.016691449010699,6.026587325159566,1742681.523645558,3.5778230581112115e-05,3.470468124188721e-05,False,False,,,,,,,0.4600799201647066,04609502f0dfed6cd90675038a5cab63e99fb954a9cbe95827afded7fae44b16,6477dd7abf95a42e355426cea2268381dfb2ab2b1f0ac62d8a1cb45cde6b7d32
A37,624,nominal,CONFIRMATION,True,True,0.4490128844990528,-0.0509871155009472,-6.072251362776389,6.062232776910001,6.072252368561797,1738442.9965032772,3.718465200463853e-05,3.718443575819056e-05,False,False,,,,,,,0.44926542598170655,363fafc11dc8bd0b8b76324da6b8e2736a965b573dc6c0b9cdb40067ad998ac4,2e8d6d1c7bf81632fea846d6323a48a4879bb8a7c06e998bcb4c29a308aae153
A37,624,supply_097,CONFIRMATION,True,True,0.3903402276555803,-0.1096597723444197,-6.0871189845368345,6.077007971197055,6.087119999656532,1732610.393966452,3.530814293543589e-05,3.4248693181174524e-05,False,False,,,,,,,0.3893194752741981,363fafc11dc8bd0b8b76324da6b8e2736a965b573dc6c0b9cdb40067ad998ac4,a1a7b8f05305ac265995d7cd9acccefb06e592bc320c049f25bd187cb5def437
A37,625,nominal,CONFIRMATION,True,True,0.5175663507389145,0.01756635073891455,-5.860783228188336,5.851200017852917,5.860784190223208,1746264.3273601076,3.7210469046680976e-05,3.721027113733645e-05,True,False,,,,,,,0.5196241530855727,45529c191e00014dde48fbf080f8d1c39804aff92f1987d3f46eba6f08c9716d,aeb2c9d70278b0483388cdacae14a73830faa822c9a9f24e3e6f368cc1327c9c
A37,625,supply_097,CONFIRMATION,True,True,0.4580936189106233,-0.04190638108937672,-5.887140489709993,5.877410837550522,5.887141466510819,1736972.8098475323,3.532766962407243e-05,3.426765106480971e-05,False,False,,,,,,,0.4596782023780643,45529c191e00014dde48fbf080f8d1c39804aff92f1987d3f46eba6f08c9716d,eb885e33a970a2e17318749dac79ad0f066e0b76c3f0f36d939f76d69e5fc430
A37,626,nominal,CONFIRMATION,True,True,0.6348699434097851,0.1348699434097851,-5.842218062971738,5.833272935877375,5.84221896075254,1804743.7566262768,3.8696801899466273e-05,3.8696598190422506e-05,False,False,,,,,,,0.6329573919509259,cb1530094c80b71b1c0163b5e21c4151a9cef0dbec5a514e96bacfd645a8fca2,18d92ed174f41ebe88657acd4bd406c1dc94aaa7862a5b0344435f603d87e7d1
A37,626,supply_097,CONFIRMATION,True,True,0.5712921560346753,0.07129215603467531,-5.9190248558901155,5.909708706887804,5.9190257909920465,1780050.7101439433,3.677366801417595e-05,3.567025960683083e-05,False,False,,,,,,,0.5730114412434175,cb1530094c80b71b1c0163b5e21c4151a9cef0dbec5a514e96bacfd645a8fca2,ab0e809be22bc8a65bf7144d657de5f766f9ff9ceee439a86109dd673da5f6c8
A37,627,nominal,CONFIRMATION,True,True,0.49301411344030954,-0.006985886559690457,-6.162913914896608,6.152913281856358,6.16291491880066,1752949.2456371184,3.7958856915957034e-05,3.795862582225081e-05,True,False,,,,,,,0.49403703626894574,932fbf131deb7b3dc8c16a72e0279215f1a94669121a9794bc390630b754688c,223df564fbd3b7746ccd740748fd7e9597133249465a82761738ab48e5dae351
A37,627,supply_097,CONFIRMATION,True,True,0.43126156169719465,-0.06873843830280535,-6.1882169342978095,6.178075459065762,6.188217952405743,1744294.264772169,3.605191900150452e-05,3.49701419445234e-05,False,False,,,,,,,0.4340910855614373,932fbf131deb7b3dc8c16a72e0279215f1a94669121a9794bc390630b754688c,bca53c6fe9f1b4f556c0791cc1a41080707b4832a80153fb49128f2eb14ab23c
A37,628,nominal,CONFIRMATION,True,True,0.522332395182058,0.022332395182057985,-5.980092885326046,5.970387146032522,5.980093859623013,1752788.8312181733,3.770917251055937e-05,3.7708963854434836e-05,True,False,,,,,,,0.5227742312199989,94c171af74f74c2b91274510b7172a147dfb663cbb40627b6e76ca0dc43ab301,0cc824d9b56628fc52a4b563d4ca114d8b78156f76d3ee69c88aa877ba3efb9c
A37,628,supply_097,CONFIRMATION,True,True,0.4617428159604431,-0.03825718403955691,-6.009244901485286,5.999380227307454,6.0092458918038485,1742834.80232851,3.5814046830705986e-05,3.4739426624021355e-05,False,False,,,,,,,0.4628282805124904,94c171af74f74c2b91274510b7172a147dfb663cbb40627b6e76ca0dc43ab301,3f4f49698f0f0741729149ef8a8a90ffbaa382b4284f16ef41953dd0d8968385
A37,629,nominal,CONFIRMATION,True,True,0.606962036403546,0.10696203640354596,-5.868960033472805,5.859775022434303,5.868960955389074,1785097.3310368806,3.845174503410974e-05,3.8451539702031345e-05,False,False,,,,,,,0.6065113133375517,6816f09fe64f54146d203913c4ef33253dec0f9b08dab65fa5d403c21e97f4e7,dacfb282673ea5f76653d742a493121c2ebe7b7ff7aa2457f51612edd39afa83
A37,629,supply_097,CONFIRMATION,True,True,0.5443304809248413,0.044330480924841265,-5.926253643893129,5.916782676869591,5.92625459458818,1766433.3598101255,3.653731931025855e-05,3.5441001184495497e-05,False,False,,,,,,,0.5465653626300433,6816f09fe64f54146d203913c4ef33253dec0f9b08dab65fa5d403c21e97f4e7,2451fd1568a604e623814f7a082464ed88a776449e01be81cb2d3883b4086059
A37,630,nominal,CONFIRMATION,True,True,0.5200653213284987,0.020065321328498698,-5.8643786649716,5.854795207784206,5.864379627028882,1746777.68382839,3.712963382437236e-05,3.712943532785759e-05,True,False,,,,,,,0.5207954567926775,e35a77901652b3408cf65c2bbb1e93b64e0ed570847812794496bec2376c77d9,4974d11c567cc4c250fd4ad1cc1a2df9ee3821640ff0848e94d9e40c7872191a
A37,630,supply_097,CONFIRMATION,True,True,0.4608630951189198,-0.03913690488108018,-5.891159630271228,5.881427877032443,5.891160607280553,1737377.2355229622,3.525001401300887e-05,3.419232450695012e-05,False,False,,,,,,,0.460849506085169,e35a77901652b3408cf65c2bbb1e93b64e0ed570847812794496bec2376c77d9,b16ad4c15aa73bf8ca88f258c980bff245c1141d424bc51885077f1ac949527e
A37,631,nominal,CONFIRMATION,True,True,0.453173303569441,-0.04682669643055898,-6.052556073884485,6.0425730513237355,6.052557076102022,1738709.6864551818,3.71167927816032e-05,3.7116576743260736e-05,False,False,,,,,,,0.453829123693337,54e2dd7bb1faa816218c8425dad31ce647a1d927dff6e10a7c33b272f60aa152,81c8715bdb46b400bcc3730a411f6c4fdc614c0befae9ce5e05f2841a5bf4221
A37,631,supply_097,CONFIRMATION,True,True,0.3941125464635056,-0.10588745353649442,-6.068295272210811,6.0582155835612275,6.068296284189295,1732615.3244308832,3.523690858847438e-05,3.417959612498575e-05,False,False,,,,,,,0.39388317298582853,54e2dd7bb1faa816218c8425dad31ce647a1d927dff6e10a7c33b272f60aa152,254242e26365bd12e00b3d9f26bd13cede0ff101fff796aabc8f6065d3bb9154
A37,632,nominal,CONFIRMATION,True,True,0.42155242018657246,-0.07844757981342754,-6.0807325823707625,6.070651384377366,6.080733594472328,1734255.186050475,3.6931889535513516e-05,3.6931673198305196e-05,False,False,,,,,,,0.4213319656537641,11c1f5d4f858aed583a8f531500706b06fe859e71bdc30fa7c4b58d86f52a7e0,79ff325eddeb9d5f08e290dd6a4103c13ad1929a26145044b5666062cc9827cc
A37,632,supply_097,CONFIRMATION,True,True,0.3633227136946735,-0.1366772863053265,-6.0896621866391705,6.0795161634841355,6.089663205298079,1729989.1941108434,3.505949536987407e-05,3.4007504327274524e-05,False,False,,,,,,,0.3613860149462556,11c1f5d4f858aed583a8f531500706b06fe859e71bdc30fa7c4b58d86f52a7e0,adc17a78312a78cdfbf4bf31da9a225f211362ff103c0c7011e4595adeef67bb
A37,633,nominal,CONFIRMATION,True,True,0.4102457445527667,-0.08975425544723331,-6.02810208313142,6.018063788588063,6.028103090951207,1730432.3048002387,3.678393947087024e-05,3.678372900435908e-05,False,False,,,,,,,0.411033345887605,b8549e98059f1bb89bbf4e167cb4c0655e8f1cabb5c0ed5d896c8500041e6486,279bbf4189102c69a538d84cff16c845b48da768b541919421302cb2f9e8ba9a
A37,633,supply_097,CONFIRMATION,True,True,0.3532058547225812,-0.1467941452774188,-6.034336711160672,6.024246347895966,6.034337724253836,1726855.530639889,3.4922822263281066e-05,3.387493674142939e-05,False,False,,,,,,,0.3510873951800965,b8549e98059f1bb89bbf4e167cb4c0655e8f1cabb5c0ed5d896c8500041e6486,a22fcdd89130f0b32fb6b98d67d6d4a7256e1434f57b03eee43573a4904208c7
A37,634,nominal,CONFIRMATION,True,True,0.6317007068721703,0.13170070687217028,-5.779517045488147,5.770599063422302,5.779517940567545,1797752.7700524298,3.854997766820339e-05,3.854978197638692e-05,False,False,,,,,,,0.6309106598117866,9e5d81d015d977c0018d021623f4079bcbb1313564743e309c8161e664b9358a,45a4b40ea7d628b6e4fd031bf5518b16c10cf20710db65ddbec9a6dd7c03b535
A37,634,supply_097,CONFIRMATION,True,True,0.5690986692175234,0.06909866921752339,-5.849845478966593,5.840584200237499,5.849846408582143,1774828.4095950294,3.6636148692503385e-05,3.553687369193496e-05,False,False,,,,,,,0.5709647091042782,9e5d81d015d977c0018d021623f4079bcbb1313564743e309c8161e664b9358a,4c8b36a0da84949ce0480b909c23f072157cbc2fcc86035d81a6e59fd0c63edf
A37,635,nominal,CONFIRMATION,True,True,0.3688979873222976,-0.13110201267770238,-6.134567197596892,6.124347275053995,6.134568223668344,1730066.5110645727,3.665629209472469e-05,3.66560685133783e-05,False,False,,,,,,,0.3701073195790304,0c6eba6ac4cf3124c45a3fccc22aca584e4e1c96f7884c7c4a7a35fa9f4592d9,3f3ba0aae048a639421eca6d288cba1358dadd02af83a3a8c4a3db6a6d8c2a47
A37,635,supply_097,CONFIRMATION,True,True,0.3120874025071261,-0.18791259749287392,-6.125360855007253,6.115160620827416,6.125361879134908,1730434.0516141285,3.4796350979184596e-05,3.3752245885104864e-05,False,False,,,,,,,0.31016136887152196,0c6eba6ac4cf3124c45a3fccc22aca584e4e1c96f7884c7c4a7a35fa9f4592d9,ebf0ec1bf4b92b6494824739738af0d799588ff4aeb62f155240dc8dd17b3080
A37,636,nominal,CONFIRMATION,True,True,0.3537763634067266,-0.14622363659327342,-6.0922391273863,6.082052615496494,6.092240150126488,1726913.1535634676,3.636426093011179e-05,3.636404209080307e-05,False,False,,,,,,,0.3496539451571828,a4a00b5fd6e49409aafe22600401586f8a20dc62cbcf87dfba68389ab53f6f1f,16db8021b9cc58d1fc68b83fb4731bbe956ff45a67f53a80457d713e6d28db79
A37,636,supply_097,CONFIRMATION,True,True,0.2984732189235634,-0.20152678107643662,-6.076476962353998,6.066341022873507,6.07647798004361,1728978.8097278194,3.451871348417529e-05,3.3482941598733936e-05,False,False,,,,,,,0.2897079944496743,a4a00b5fd6e49409aafe22600401586f8a20dc62cbcf87dfba68389ab53f6f1f,f527e4b6e117d0254853eda89ce989d58029f9af258d5d2a8ae5609cd9cc7a25
A37,637,nominal,CONFIRMATION,True,True,0.6298408642675541,0.12984086426755415,-5.805983134676064,5.797027574467328,5.805984033524952,1798080.114578232,3.865829809837726e-05,3.86580989404263e-05,False,False,,,,,,,0.6303105592005511,8e900aba0079717d2a34027fd434fb444ce5d86636bf9f33c8e651ebe288dc59,bbe12874c602fcb2e5422c87b5e85b653df2a9fe977e613e70f7b63ccc787edf
A37,637,supply_097,CONFIRMATION,True,True,0.567164078262314,0.06716407826231396,-5.876057348516215,5.866759862833873,5.876058281763629,1775337.791961391,3.674332710480801e-05,3.5640833552246104e-05,False,False,,,,,,,0.5703646084930427,8e900aba0079717d2a34027fd434fb444ce5d86636bf9f33c8e651ebe288dc59,597b474621929dba2ba8cff98b16103597b1c3323934778bb9e88ba2d5acb237
A37,638,nominal,CONFIRMATION,True,True,0.46792520206857013,-0.032074797931429866,-6.010728058288179,6.000827655720208,6.010729052201818,1739904.3711206834,3.723465525629301e-05,3.7234443611129746e-05,False,False,,,,,,,0.46777700745247397,75c5125ca6b870d46f6b1ba6bb996dc88c85480b40915128e8b850a5cc39f0e4,6e9d78f207be7c1bef4637d672f867c51995fd5e0ea043293a4c2b6018cdc1c1
A37,638,supply_097,CONFIRMATION,True,True,0.4090994249591187,-0.09090057504088128,-6.028974409222228,6.018965718710621,6.028975414065697,1733105.7339420356,3.535685279364713e-05,3.429594633093075e-05,False,False,,,,,,,0.4078310567449655,75c5125ca6b870d46f6b1ba6bb996dc88c85480b40915128e8b850a5cc39f0e4,1df83fadd0e9fc190a3840d6fbd3d650a5b2c937c138a988553d810f5ba4ccb7
A37,639,nominal,CONFIRMATION,True,True,0.5519641622600467,0.05196416226004674,-5.894230214349657,5.884732522782651,5.89423116773958,1759136.4068357162,3.762608604820266e-05,3.762588326903878e-05,False,False,,,,,,,0.5538333438416058,c0ca0dabe1fd655c5f3f6a98625b82bc7ee72af9ccaa1a8886c63852476bfab4,5d29ec37fb160502835d9a28d2cba1877e74b0a8d567b145142df1825751ea49
A37,639,supply_097,CONFIRMATION,True,True,0.4907569968180032,-0.009243003181996778,-5.929823174148133,5.920136602088596,5.929824146568097,1747123.5230243753,3.5726580448775934e-05,3.465458897405935e-05,True,False,,,,,,,0.4938873931340973,c0ca0dabe1fd655c5f3f6a98625b82bc7ee72af9ccaa1a8886c63852476bfab4,b25ddde77e42aff92b99b2f9f20fab5ce900e9e06d1cf405813287e7305382ec
A37,640,nominal,CONFIRMATION,True,True,0.536926630346306,0.036926630346306055,-5.948824700212082,5.939207871807523,5.9488256655738,1756272.9944620826,3.7763419704312846e-05,3.7763211349859134e-05,False,False,,,,,,,0.5392715757608053,69856f119f176f1aec0492155b46561de7e64c1241509e97814a54113fe84e37,2f0f427e34fb3f352547335e497ac84395ba16892a374548b4c725f34db55d91
A37,640,supply_097,CONFIRMATION,True,True,0.4756680794203475,-0.0243319205796525,-5.98135547043817,5.971563939310467,5.981356453406085,1745267.8058404534,3.5862764798107416e-05,3.478668294216178e-05,True,False,,,,,,,0.47932562505329684,69856f119f176f1aec0492155b46561de7e64c1241509e97814a54113fe84e37,b800840bca6a7a236178b6e7ed95188262e6ae251b0e64ed149e8ec50fe24ea2
A37,641,nominal,CONFIRMATION,True,True,0.5235630105740483,0.023563010574048304,-5.974188726290933,5.964493030857141,5.974189699584417,1752830.6309319763,3.775662776632575e-05,3.7756417536187065e-05,True,False,,,,,,,0.5240950429523039,d8316d13e3bedc3d69eca7d471aca60dbe3be662d0a750e21413a45d32d02623,d5616126c1f31526cc7c17ae16009c0db69a320ad7ac81e72a807cad746b581d
A37,641,supply_097,CONFIRMATION,True,True,0.4631317303413619,-0.0368682696586381,-6.003492666542525,5.993637370197909,6.003493655924472,1742829.0633957128,3.5863435558853286e-05,3.478733216964496e-05,False,False,,,,,,,0.46414909224479545,d8316d13e3bedc3d69eca7d471aca60dbe3be662d0a750e21413a45d32d02623,f32c3d713c79982a3b366f9934cf51ed3eece7593acb9101cedf29cda1290f91
A37,642,nominal,CONFIRMATION,True,True,0.4542409783468888,-0.04575902165311119,-5.954023013521662,5.944158541951273,5.954024003859788,1734838.5640366925,3.678648942378822e-05,3.678628393554636e-05,False,False,,,,,,,0.45359630842017407,9d91452f6adad992a6216bbbd2d1d3f6b5c339b3e538ded975ef6bbb324379a8,c6d1fb2b5b432fbafde3febfdcdf886ea6742b68fef2b230ada03c96cbfa20b1
A37,642,supply_097,CONFIRMATION,True,True,0.3961721768907942,-0.1038278231092058,-5.9694012463740584,5.959441720785054,5.9694022463107785,1728789.0572348414,3.4917112181936515e-05,3.386940366579731e-05,False,False,,,,,,,0.3936503577126656,9d91452f6adad992a6216bbbd2d1d3f6b5c339b3e538ded975ef6bbb324379a8,c1a34832ceca0577b52f866d06800d9ac952ae923aea862b7c80fb7cb3e601f1
A37,643,nominal,CONFIRMATION,True,True,0.5085208774623302,0.008520877462330212,-5.925391878646529,5.915701346238815,5.92539285145176,1746113.077866726,3.748169124635436e-05,3.74814885425839e-05,True,False,,,,,,,0.509309794717947,d434beef2d0fcb3748b72c552e9fbecfbc1337ee5d6d75536cc0fd7f862c62cf,9ca6f0529aeb31123cb43376e66c7a5d1d05b296b66a7825aeabada912b3bc30
A37,643,supply_097,CONFIRMATION,True,True,0.4493698815950737,-0.050630118404926316,-5.950479173085165,5.94064845548985,5.950480160027216,1737291.428858547,3.560121941598031e-05,3.4532990024166245e-05,False,False,,,,,,,0.44936384401043855,d434beef2d0fcb3748b72c552e9fbecfbc1337ee5d6d75536cc0fd7f862c62cf,63094d3b46dca827c936ada834e44c16d3ce759cbd45a6195451c324723a37e2
A37,644,nominal,CONFIRMATION,True,True,0.4064876455672529,-0.09351235443274708,-6.051538736209822,6.041465313025797,6.051539747560875,1730765.9267852847,3.6679818828180125e-05,3.667960315043766e-05,False,False,,,,,,,0.4064668024122092,d476ad5f79961dd82aee62b4a2774eea99dd7c15f55ddb2f0d4c7bbc55bb9dc2,2a102f6c9ead37216266d1f8144b98e6e2745429793a1ed4064e35b395f32c59
